id,location_srs,location_x,location_y,operator,elevation,slope,aspect,actively_saved,actively_saved_on_year,actively_saved_on_month,actively_saved_on_day,plot_file,land_use,number_of_trees,agroforestry_types,tree_covers,vhr_imagery_available,year_of_imagery,other_tree_cover,confidence_level,confidence_range,percent_confidence,Department
7000,EPSG:4326,-75.1,6.85,Jackson otuke,,1793,3.82777,TRUE,2018,4,3,Antioquia.csv,forest,30,none,1,TRUE,2003,12,very_high,9,15,Antioquia
6886,EPSG:4326,-75.1,7,Jackson otuke,,1668,22.90216,TRUE,2018,4,3,Antioquia.csv,forest,45,none,1,FALSE,,15,medium,7,13,Antioquia
6772,EPSG:4326,-75.1,7.15,Jackson otuke,,1404,3.27548,TRUE,2018,4,3,Antioquia.csv,forest,46,none,1,TRUE,2006,15,very_high,9,15,Antioquia
6658,EPSG:4326,-75.1,7.3,Jackson otuke,,856,8.10956,TRUE,2018,4,3,Antioquia.csv,forest,47,none,1,TRUE,2006,15,very_high,9,15,Antioquia
6544,EPSG:4326,-75.1,7.45,Jackson otuke,,506,4.81819,TRUE,2018,4,3,Antioquia.csv,forest,46,none,2,FALSE,,15,high,8,14,Antioquia
6430,EPSG:4326,-75.1,7.6,Jackson otuke,,244,9.80021,TRUE,2018,4,3,Antioquia.csv,grassland,6,none,1,TRUE,2015,7,very_high,9,15,Antioquia
6316,EPSG:4326,-75.1,7.75,Jackson otuke,,101,1.27536,TRUE,2018,4,3,Antioquia.csv,grassland,0,none,1,FALSE,,1,medium,5,11,Antioquia
6202,EPSG:4326,-75.1,7.9,Jackson otuke,,70,1.09716,TRUE,2018,4,3,Antioquia.csv,otherland,10,none,1,FALSE,,8,medium,6,12,Antioquia
7799,EPSG:4326,-74.95,5.8,Jackson otuke,,839,8.04657,TRUE,2018,4,4,Antioquia.csv,forest,46,none,1,TRUE,2015,15,very_high,9,15,Antioquia
7685,EPSG:4326,-74.95,5.95,Jackson otuke,,704,20.21829,TRUE,2018,4,4,Antioquia.csv,forest,44,none,1,TRUE,2015,14,very_high,9,15,Antioquia
7571,EPSG:4326,-74.95,6.1,Jackson otuke,,879,22.7358,TRUE,2018,4,4,Antioquia.csv,forest,45,none,1,FALSE,,15,high,8,14,Antioquia
7457,EPSG:4326,-74.95,6.25,Jackson otuke,,1048,10.9225,TRUE,2018,4,4,Antioquia.csv,forest,47,none,1,TRUE,2011,15,very_high,9,15,Antioquia
7343,EPSG:4326,-74.95,6.4,Jackson otuke,,875,8.72699,TRUE,2018,4,4,Antioquia.csv,forest,48,none,1,TRUE,2011,15,very_high,9,15,Antioquia
7229,EPSG:4326,-74.95,6.55,Jackson otuke,,1180,10.74466,TRUE,2018,4,4,Antioquia.csv,grassland,5,none,1,FALSE,,6,medium,8,14,Antioquia
7115,EPSG:4326,-74.95,6.7,Jackson otuke,,1358,4.66213,TRUE,2018,4,4,Antioquia.csv,otherland,6,none,1,FALSE,,7,medium,7,13,Antioquia
7001,EPSG:4326,-74.95,6.85,Jackson otuke,,1351,3.49608,TRUE,2018,4,3,Antioquia.csv,grassland,18,none,1,FALSE,,9,medium,7,13,Antioquia
6887,EPSG:4326,-74.95,7,Jackson otuke,,1058,11.43985,TRUE,2018,4,3,Antioquia.csv,forest,45,none,1,FALSE,,15,high,8,14,Antioquia
6773,EPSG:4326,-74.95,7.15,Jackson otuke,,677,22.81616,TRUE,2018,4,3,Antioquia.csv,forest,44,none,1,FALSE,,14,high,8,14,Antioquia
6659,EPSG:4326,-74.95,7.3,Jackson otuke,,280,11.69939,TRUE,2018,4,3,Antioquia.csv,forest,34,none,1,FALSE,,12,high,8,14,Antioquia
6545,EPSG:4326,-74.95,7.45,Jackson otuke,,190,1.15493,TRUE,2018,4,3,Antioquia.csv,forest,47,none,1,FALSE,,15,high,8,14,Antioquia
6431,EPSG:4326,-74.95,7.6,Jackson otuke,,69,0.18039,TRUE,2018,4,3,Antioquia.csv,grassland,10,none,1,FALSE,,8,medium,7,13,Antioquia
6317,EPSG:4326,-74.95,7.75,Jackson otuke,,73,0.99182,TRUE,2018,4,3,Antioquia.csv,grassland,0,none,1,FALSE,,1,medium,5,11,Antioquia
6203,EPSG:4326,-74.95,7.9,Jackson otuke,,45,1.09628,TRUE,2018,4,3,Antioquia.csv,grassland,1,none,1,FALSE,,2,medium,7,13,Antioquia
6089,EPSG:4326,-74.95,8.05,Jackson otuke,,37,0.35001,TRUE,2018,4,3,Antioquia.csv,forest,47,none,1,FALSE,,15,high,8,14,Antioquia
7800,EPSG:4326,-74.8,5.8,Jackson otuke,,427,1.68949,TRUE,2018,4,4,Antioquia.csv,cropland,3,agrisilvicultural,4,TRUE,2017,1,very_high,9,15,Antioquia
7686,EPSG:4326,-74.8,5.95,Jackson otuke,,538,2.38581,TRUE,2018,4,4,Antioquia.csv,forest,40,none,1,TRUE,2017,14,very_high,9,15,Antioquia
7572,EPSG:4326,-74.8,6.1,Jackson otuke,,412,1.89231,TRUE,2018,4,4,Antioquia.csv,cropland,6,agrisilvicultural,7,FALSE,,1,medium,7,13,Antioquia
7458,EPSG:4326,-74.8,6.25,Jackson otuke,,993,11.74416,TRUE,2018,4,4,Antioquia.csv,forest,45,none,1,TRUE,2016,15,very_high,9,15,Antioquia
7344,EPSG:4326,-74.8,6.4,Jackson otuke,,818,2.50451,TRUE,2018,4,4,Antioquia.csv,forest,31,none,1,FALSE,,12,high,8,14,Antioquia
7230,EPSG:4326,-74.8,6.55,Jackson otuke,,934,2.63671,TRUE,2018,4,4,Antioquia.csv,cropland,0,none,1,TRUE,2013,1,high,8,14,Antioquia
7116,EPSG:4326,-74.8,6.7,Jackson otuke,,1049,10.47902,TRUE,2018,4,4,Antioquia.csv,forest,35,none,1,FALSE,,13,medium,7,13,Antioquia
7002,EPSG:4326,-74.8,6.85,Jackson otuke,,930,2.94441,TRUE,2018,4,3,Antioquia.csv,otherland,0,none,1,FALSE,,1,medium,7,13,Antioquia
6888,EPSG:4326,-74.8,7,Jackson otuke,,655,2.76669,TRUE,2018,4,3,Antioquia.csv,otherland,5,none,1,TRUE,2014,6,very_high,9,15,Antioquia
6774,EPSG:4326,-74.8,7.15,Jackson otuke,,466,17.94057,TRUE,2018,4,3,Antioquia.csv,grassland,6,none,1,TRUE,2010,7,very_high,9,15,Antioquia
6660,EPSG:4326,-74.8,7.3,Jackson otuke,,299,9.43052,TRUE,2018,4,3,Antioquia.csv,forest,40,none,1,TRUE,2012,14,very_high,9,15,Antioquia
6546,EPSG:4326,-74.8,7.45,Jackson otuke,,147,0.3332,TRUE,2018,4,3,Antioquia.csv,grassland,10,none,1,TRUE,2012,8,very_high,9,15,Antioquia
6432,EPSG:4326,-74.8,7.6,Jackson otuke,,48,0.3332,TRUE,2018,4,3,Antioquia.csv,grassland,0,none,1,TRUE,2010,1,very_high,9,15,Antioquia
6318,EPSG:4326,-74.8,7.75,Jackson otuke,,40,1.17545,TRUE,2018,4,3,Antioquia.csv,otherland,15,none,1,FALSE,,9,medium,6,12,Antioquia
6204,EPSG:4326,-74.8,7.9,Jackson otuke,,34,0.21876,FALSE,2018,4,3,Antioquia.csv,,,,,,,,,,,Antioquia
6090,EPSG:4326,-74.8,8.05,Jackson otuke,,31,0.86618,TRUE,2018,4,3,Antioquia.csv,forest,40,none,1,FALSE,,14,high,8,14,Antioquia
7687,EPSG:4326,-74.65,5.95,Jackson otuke,,159,1.41946,TRUE,2018,4,4,Antioquia.csv,forest,27,none,1,TRUE,2016,11,high,8,14,Antioquia
7573,EPSG:4326,-74.65,6.1,Jackson otuke,,145,0.90189,TRUE,2018,4,4,Antioquia.csv,grassland,16,none,1,TRUE,2014,9,very_high,9,15,Antioquia
7459,EPSG:4326,-74.65,6.25,Jackson otuke,,397,3.79356,TRUE,2018,4,4,Antioquia.csv,forest,47,none,1,TRUE,2014,15,very_high,9,15,Antioquia
7345,EPSG:4326,-74.65,6.4,Jackson otuke,,549,4.37475,TRUE,2018,4,4,Antioquia.csv,grassland,7,none,1,TRUE,2014,7,very_high,9,15,Antioquia
7231,EPSG:4326,-74.65,6.55,Jackson otuke,,526,11.40482,TRUE,2018,4,4,Antioquia.csv,forest,47,none,1,TRUE,2014,15,very_high,9,15,Antioquia
7117,EPSG:4326,-74.65,6.7,Jackson otuke,,649,9.15551,TRUE,2018,4,4,Antioquia.csv,forest,48,none,1,TRUE,2014,15,very_high,9,15,Antioquia
7003,EPSG:4326,-74.65,6.85,Jackson otuke,,709,1.96563,TRUE,2018,4,3,Antioquia.csv,forest,45,none,1,FALSE,,1,medium,7,13,Antioquia
6889,EPSG:4326,-74.65,7,Jackson otuke,,606,2.06427,TRUE,2018,4,3,Antioquia.csv,grassland,1,none,1,FALSE,,2,high,8,14,Antioquia
6775,EPSG:4326,-74.65,7.15,Jackson otuke,,408,13.51439,TRUE,2018,4,3,Antioquia.csv,grassland,18,none,1,TRUE,2012,9,very_high,9,15,Antioquia
6661,EPSG:4326,-74.65,7.3,Jackson otuke,,340,1.21625,TRUE,2018,4,3,Antioquia.csv,forest,47,none,1,TRUE,2012,15,very_high,9,15,Antioquia
6547,EPSG:4326,-74.65,7.45,Jackson otuke,,390,8.54204,TRUE,2018,4,3,Antioquia.csv,otherland,5,none,1,FALSE,,6,medium,7,13,Antioquia
6433,EPSG:4326,-74.65,7.6,Jackson otuke,,408,9.92195,TRUE,2018,4,3,Antioquia.csv,forest,46,none,1,FALSE,,15,high,8,14,Antioquia
6319,EPSG:4326,-74.65,7.75,Jackson otuke,,227,10.22342,TRUE,2018,4,3,Antioquia.csv,forest,45,none,1,FALSE,,15,medium,7,13,Antioquia
6205,EPSG:4326,-74.65,7.9,Jackson otuke,,392,15.13958,TRUE,2018,4,3,Antioquia.csv,forest,48,none,1,TRUE,2015,15,very_high,9,15,Antioquia
7346,EPSG:4326,-74.5,6.4,Jackson otuke,,124,3.59279,TRUE,2018,4,4,Antioquia.csv,forest,47,none,1,FALSE,,15,high,8,14,Antioquia
7232,EPSG:4326,-74.5,6.55,Jackson otuke,,254,4.27904,TRUE,2018,4,4,Antioquia.csv,forest,46,none,1,TRUE,2016,15,very_high,9,15,Antioquia
7118,EPSG:4326,-74.5,6.7,Jackson otuke,,186,10.13546,TRUE,2018,4,4,Antioquia.csv,grassland,0,none,1,FALSE,,1,medium,7,13,Antioquia
7004,EPSG:4326,-74.5,6.85,Jackson otuke,,444,8.9115,TRUE,2018,4,3,Antioquia.csv,grassland,3,none,1,FALSE,,4,medium,7,13,Antioquia
6890,EPSG:4326,-74.5,7,Jackson otuke,,494,4.07915,TRUE,2018,4,3,Antioquia.csv,forest,45,none,1,FALSE,,15,medium,7,13,Antioquia
6776,EPSG:4326,-74.5,7.15,Jackson otuke,,618,4.14572,TRUE,2018,4,3,Antioquia.csv,forest,48,none,1,FALSE,,15,high,8,14,Antioquia
6662,EPSG:4326,-74.5,7.3,Jackson otuke,,716,1.10411,TRUE,2018,4,3,Antioquia.csv,forest,47,none,1,TRUE,2010,15,very_high,9,15,Antioquia
7119,EPSG:4326,-74.35,6.7,Jackson otuke,,113,2.40653,TRUE,2018,4,4,Antioquia.csv,grassland,0,none,1,FALSE,,1,medium,6,12,Antioquia
7005,EPSG:4326,-74.35,6.85,Jackson otuke,,154,2.22979,TRUE,2018,4,3,Antioquia.csv,grassland,0,none,1,FALSE,,1,medium,6,12,Antioquia
7006,EPSG:4326,-74.2,6.85,Jackson otuke,,102,1.18437,TRUE,2018,4,3,Antioquia.csv,grassland,12,none,1,FALSE,,8,medium,6,12,Antioquia
6892,EPSG:4326,-74.2,7,Jackson otuke,,90,0.84152,TRUE,2018,4,3,Antioquia.csv,otherland,0,none,1,FALSE,,1,medium,6,12,Antioquia
6893,EPSG:4326,-74.05,7,Jackson otuke,,128,0.80313,TRUE,2018,4,3,Antioquia.csv,forest,45,none,1,TRUE,2017,15,very_high,9,15,Antioquia
6779,EPSG:4326,-74.05,7.15,Jackson otuke,,79,2.62364,TRUE,2018,4,3,Antioquia.csv,grassland,11,none,1,TRUE,2017,8,very_high,9,15,Antioquia
6894,EPSG:4326,-73.9,7,Jackson otuke,,68,0,TRUE,2018,4,3,Antioquia.csv,grassland,11,none,1,TRUE,2017,8,very_high,9,15,Antioquia
74800,EPSG:4326,-75.95,5.05,Anne_Aol,,1102,8.60077,TRUE,2018,4,4,caldas.csv,cropland,20,agrisilvicultural,10,TRUE,2015,1,high,7,13,Caldas
74459,EPSG:4326,-75.95,5.1,Anne_Aol,,1334,1.89332,TRUE,2018,4,4,caldas.csv,cropland,6,agrisilvicultural,7,TRUE,2015,1,high,8,14,Caldas
75483,EPSG:4326,-75.9,4.95,Anne_Aol,,929,3.37181,TRUE,2018,4,5,caldas.csv,grassland,6,silvopastoral,7,TRUE,2017,1,high,7,13,Caldas
75142,EPSG:4326,-75.9,5,Anne_Aol,,1135,15.30448,TRUE,2018,4,4,caldas.csv,forest,40,none,1,TRUE,2017,14,high,8,14,Caldas
74801,EPSG:4326,-75.9,5.05,Anne_Aol,,1270,15.23884,TRUE,2018,4,4,caldas.csv,forest,25,agrisilvicultural,11,TRUE,2014,1,high,8,14,Caldas
74460,EPSG:4326,-75.9,5.1,Anne_Aol,,1275,6.35395,TRUE,2018,4,4,caldas.csv,grassland,11,agrisilvicultural,8,TRUE,2014,1,high,7,13,Caldas
75484,EPSG:4326,-75.85,4.95,Anne_Aol,,1041,15.53809,TRUE,2018,4,5,caldas.csv,cropland,12,agrisilvicultural,8,TRUE,2017,1,high,8,14,Caldas
75143,EPSG:4326,-75.85,5,Anne_Aol,,954,1.14828,TRUE,2018,4,4,caldas.csv,settlement,9,homegardens,7,TRUE,2017,1,high,9,15,Caldas
74802,EPSG:4326,-75.85,5.05,Anne_Aol,,994,3.63075,TRUE,2018,4,4,caldas.csv,cropland,11,boundary_planting,7,TRUE,2014,1,high,8,14,Caldas
74461,EPSG:4326,-75.85,5.1,Anne_Aol,,970,1.07247,TRUE,2018,4,4,caldas.csv,cropland,4,boundary_planting,5,TRUE,2014,1,high,8,14,Caldas
74120,EPSG:4326,-75.85,5.15,Anne_Aol,,1256,6.59248,TRUE,2018,4,4,caldas.csv,cropland,15,agrisilvicultural,9,TRUE,2014,1,high,8,14,Caldas
73438,EPSG:4326,-75.85,5.25,Anne_Aol,,1300,3.52969,TRUE,2018,4,4,caldas.csv,otherland,8,agrisilvicultural,7,TRUE,2015,1,high,7,13,Caldas
72415,EPSG:4326,-75.85,5.4,Anne_Aol,,2013,14.00832,TRUE,2018,4,3,caldas.csv,forest,48,none,1,TRUE,2014,15,very_high,9,15,Caldas
72074,EPSG:4326,-75.85,5.45,Anne_Aol,,2387,16.96264,TRUE,2018,4,3,caldas.csv,forest,48,none,1,TRUE,2014,15,very_high,9,15,Caldas
71733,EPSG:4326,-75.85,5.5,Anne_Aol,,2406,8.17683,TRUE,2018,4,3,caldas.csv,forest,48,none,1,TRUE,2014,15,high,8,14,Caldas
74803,EPSG:4326,-75.8,5.05,Anne_Aol,,1600,9.14327,TRUE,2018,4,4,caldas.csv,cropland,20,agrisilvicultural,10,TRUE,2014,1,high,8,14,Caldas
74462,EPSG:4326,-75.8,5.1,Anne_Aol,,1579,16.69328,TRUE,2018,4,4,caldas.csv,cropland,6,shadow_systems,7,TRUE,2014,1,high,8,14,Caldas
74121,EPSG:4326,-75.8,5.15,Anne_Aol,,1245,8.14876,TRUE,2018,4,4,caldas.csv,cropland,5,agrisilvicultural,6,TRUE,2014,1,high,8,14,Caldas
73780,EPSG:4326,-75.8,5.2,Anne_Aol,,1236,13.19972,TRUE,2018,4,4,caldas.csv,grassland,15,silvopastoral,9,TRUE,2015,1,high,7,13,Caldas
73439,EPSG:4326,-75.8,5.25,Anne_Aol,,1610,15.69689,TRUE,2018,4,4,caldas.csv,forest,35,none,1,TRUE,2015,13,high,7,13,Caldas
72416,EPSG:4326,-75.8,5.4,Anne_Aol,,2463,7.09493,TRUE,2018,4,3,caldas.csv,forest,48,none,1,TRUE,2014,15,high,8,14,Caldas
72075,EPSG:4326,-75.8,5.45,Anne_Aol,,2379,10.7256,TRUE,2018,4,3,caldas.csv,forest,31,none,1,TRUE,2014,12,high,8,14,Caldas
71734,EPSG:4326,-75.8,5.5,Anne_Aol,,2547,1.96417,TRUE,2018,4,3,caldas.csv,forest,48,none,1,TRUE,2014,15,very_high,9,15,Caldas
75486,EPSG:4326,-75.75,4.95,Anne_Aol,,1478,17.66674,TRUE,2018,4,5,caldas.csv,grassland,11,none,1,TRUE,2015,8,high,8,14,Caldas
75145,EPSG:4326,-75.75,5,Anne_Aol,,1506,13.72442,TRUE,2018,4,4,caldas.csv,cropland,4,agrisilvicultural,5,TRUE,2017,1,high,8,14,Caldas
74804,EPSG:4326,-75.75,5.05,Anne_Aol,,903,18.77599,TRUE,2018,4,4,caldas.csv,forest,45,none,1,TRUE,2014,15,high,8,14,Caldas
74463,EPSG:4326,-75.75,5.1,Anne_Aol,,1261,13.48413,TRUE,2018,4,4,caldas.csv,cropland,22,agrisilvicultural,10,TRUE,2014,1,high,8,14,Caldas
74122,EPSG:4326,-75.75,5.15,Anne_Aol,,1271,6.10116,TRUE,2018,4,4,caldas.csv,cropland,4,shadow_systems,5,TRUE,2014,1,medium,6,12,Caldas
73781,EPSG:4326,-75.75,5.2,Anne_Aol,,1553,20.27876,TRUE,2018,4,4,caldas.csv,forest,34,agrisilvicultural,12,TRUE,2015,1,high,8,14,Caldas
72417,EPSG:4326,-75.75,5.4,Anne_Aol,,2242,5.70654,TRUE,2018,4,3,caldas.csv,forest,46,none,1,TRUE,2014,15,high,8,14,Caldas
72076,EPSG:4326,-75.75,5.45,Anne_Aol,,2017,14.75098,TRUE,2018,4,3,caldas.csv,forest,47,none,1,TRUE,2014,15,high,8,14,Caldas
71735,EPSG:4326,-75.75,5.5,Anne_Aol,,2386,13.69669,TRUE,2018,4,3,caldas.csv,grassland,6,none,1,TRUE,2014,7,high,8,14,Caldas
75487,EPSG:4326,-75.7,4.95,Anne_Aol,,1481,6.54883,TRUE,2018,4,5,caldas.csv,cropland,40,agrisilvicultural,14,TRUE,2015,1,high,8,14,Caldas
75146,EPSG:4326,-75.7,5,Anne_Aol,,1174,3.10365,TRUE,2018,4,4,caldas.csv,cropland,0,shadow_systems,1,TRUE,2017,1,very_high,9,15,Caldas
74805,EPSG:4326,-75.7,5.05,Anne_Aol,,1312,5.23307,TRUE,2018,4,4,caldas.csv,cropland,0,none,1,TRUE,2014,1,high,8,14,Caldas
74464,EPSG:4326,-75.7,5.1,Anne_Aol,,847,10.23633,TRUE,2018,4,4,caldas.csv,cropland,13,agrisilvicultural,8,TRUE,2014,1,high,8,14,Caldas
74123,EPSG:4326,-75.7,5.15,Anne_Aol,,956,0.27671,TRUE,2018,4,4,caldas.csv,cropland,0,none,1,TRUE,2014,1,very_high,9,15,Caldas
73782,EPSG:4326,-75.7,5.2,Anne_Aol,,784,0.74887,TRUE,2018,4,4,caldas.csv,cropland,0,none,1,TRUE,2015,1,very_high,9,15,Caldas
73441,EPSG:4326,-75.7,5.25,Anne_Aol,,782,14.14521,TRUE,2018,4,4,caldas.csv,forest,40,none,1,TRUE,2015,14,medium,6,12,Caldas
73100,EPSG:4326,-75.7,5.3,Anne_Aol,,1759,28.97433,TRUE,2018,4,5,caldas.csv,grassland,7,none,1,TRUE,2015,7,medium,6,12,Caldas
72759,EPSG:4326,-75.7,5.35,Anne_Aol,,1471,14.89322,TRUE,2018,4,3,caldas.csv,forest,48,none,1,TRUE,2015,15,high,8,14,Caldas
72077,EPSG:4326,-75.7,5.45,Anne_Aol,,1513,15.93923,TRUE,2018,4,3,caldas.csv,forest,48,none,1,TRUE,2014,15,high,8,14,Caldas
71736,EPSG:4326,-75.7,5.5,Anne_Aol,,2140,22.40147,TRUE,2018,4,3,caldas.csv,forest,27,none,1,TRUE,2014,11,high,8,14,Caldas
75488,EPSG:4326,-75.65,4.95,Anne_Aol,,1470,4.04733,TRUE,2018,4,5,caldas.csv,cropland,3,agrisilvicultural,4,TRUE,2015,1,high,8,14,Caldas
75147,EPSG:4326,-75.65,5,Anne_Aol,,1214,6.03809,TRUE,2018,4,4,caldas.csv,forest,41,none,1,TRUE,2017,14,high,8,14,Caldas
74806,EPSG:4326,-75.65,5.05,Anne_Aol,,1251,5.77235,TRUE,2018,4,4,caldas.csv,cropland,22,shadow_systems,10,TRUE,2015,1,high,8,14,Caldas
74465,EPSG:4326,-75.65,5.1,Anne_Aol,,911,3.37886,TRUE,2018,4,4,caldas.csv,cropland,8,agrisilvicultural,7,TRUE,2015,1,high,8,14,Caldas
74124,EPSG:4326,-75.65,5.15,Anne_Aol,,869,6.98568,TRUE,2018,4,4,caldas.csv,cropland,0,none,1,TRUE,2015,1,high,8,14,Caldas
73783,EPSG:4326,-75.65,5.2,Anne_Aol,,976,4.72277,TRUE,2018,4,4,caldas.csv,cropland,4,shadow_systems,5,TRUE,2015,1,high,8,14,Caldas
73442,EPSG:4326,-75.65,5.25,Anne_Aol,,781,6.30172,TRUE,2018,4,4,caldas.csv,cropland,7,agrisilvicultural,7,TRUE,2015,1,high,8,14,Caldas
73101,EPSG:4326,-75.65,5.3,Anne_Aol,,898,22.65683,TRUE,2018,4,4,caldas.csv,cropland,11,woodlots,8,TRUE,2015,1,high,8,14,Caldas
72760,EPSG:4326,-75.65,5.35,Anne_Aol,,1407,25.67322,TRUE,2018,4,3,caldas.csv,grassland,12,silvopastoral,8,TRUE,2015,1,high,7,13,Caldas
72419,EPSG:4326,-75.65,5.4,Anne_Aol,,1313,33.21464,TRUE,2018,4,3,caldas.csv,forest,46,none,1,TRUE,2014,15,high,8,14,Caldas
72078,EPSG:4326,-75.65,5.45,Anne_Aol,,1168,5.95567,TRUE,2018,4,3,caldas.csv,settlement,18,none,1,TRUE,2014,9,very_high,9,15,Caldas
71737,EPSG:4326,-75.65,5.5,Anne_Aol,,1902,24.25453,TRUE,2018,4,3,caldas.csv,grassland,11,none,1,TRUE,2015,8,high,8,14,Caldas
75489,EPSG:4326,-75.6,4.95,Anne_Aol,,1751,19.34854,TRUE,2018,4,5,caldas.csv,cropland,20,agrisilvicultural,10,FALSE,,1,high,8,14,Caldas
75148,EPSG:4326,-75.6,5,Anne_Aol,,1271,4.59241,TRUE,2018,4,4,caldas.csv,cropland,0,none,1,TRUE,2015,1,very_high,9,15,Caldas
74807,EPSG:4326,-75.6,5.05,Anne_Aol,,1197,11.87231,TRUE,2018,4,5,caldas.csv,cropland,2,shadow_systems,3,TRUE,2015,1,high,8,14,Caldas
74466,EPSG:4326,-75.6,5.1,Anne_Aol,,1053,9.01946,TRUE,2018,4,4,caldas.csv,forest,46,none,1,TRUE,2015,15,high,8,14,Caldas
74125,EPSG:4326,-75.6,5.15,Anne_Aol,,1136,7.66739,TRUE,2018,4,4,caldas.csv,forest,48,none,1,TRUE,2015,15,high,8,14,Caldas
73784,EPSG:4326,-75.6,5.2,Anne_Aol,,1332,20.22357,TRUE,2018,4,4,caldas.csv,otherland,7,silvopastoral,7,TRUE,2014,1,high,7,13,Caldas
73443,EPSG:4326,-75.6,5.25,Anne_Aol,,1054,12.35699,TRUE,2018,4,4,caldas.csv,forest,32,silvopastoral,12,TRUE,2014,1,high,8,14,Caldas
73102,EPSG:4326,-75.6,5.3,Anne_Aol,,1267,13.56946,TRUE,2018,4,4,caldas.csv,forest,38,woodlots,13,TRUE,2014,1,high,8,14,Caldas
72761,EPSG:4326,-75.6,5.35,Anne_Aol,,986,30.32273,TRUE,2018,4,3,caldas.csv,cropland,5,agrisilvicultural,6,TRUE,2014,1,low,4,10,Caldas
72420,EPSG:4326,-75.6,5.4,Anne_Aol,,825,18.86307,TRUE,2018,4,3,caldas.csv,cropland,22,agrisilvicultural,10,TRUE,2014,1,medium,6,12,Caldas
72079,EPSG:4326,-75.6,5.45,Anne_Aol,,1036,25.79233,TRUE,2018,4,3,caldas.csv,forest,43,none,1,TRUE,2014,15,high,8,14,Caldas
71738,EPSG:4326,-75.6,5.5,Anne_Aol,,1480,19.43994,TRUE,2018,4,3,caldas.csv,cropland,11,agrisilvicultural,8,TRUE,2014,1,high,8,14,Caldas
71397,EPSG:4326,-75.6,5.55,Anne_Aol,,1431,26.77965,TRUE,2018,4,3,caldas.csv,forest,42,none,1,TRUE,2015,14,high,8,14,Caldas
71056,EPSG:4326,-75.6,5.6,Anne_Aol,,1069,13.16355,TRUE,2018,4,3,caldas.csv,cropland,12,woodlots,13,TRUE,2015,1,high,8,14,Caldas
70715,EPSG:4326,-75.6,5.65,Anne_Aol,,887,12.86197,TRUE,2018,4,3,caldas.csv,cropland,14,agrisilvicultural,8,TRUE,2015,1,medium,7,13,Caldas
70374,EPSG:4326,-75.6,5.7,Anne_Aol,,603,6.21608,TRUE,2018,4,11,caldas.csv,forest,48,none,1,TRUE,2016,15,very_high,9,15,Caldas
75490,EPSG:4326,-75.55,4.95,Anne_Aol,,2182,12.75508,TRUE,2018,4,5,caldas.csv,forest,40,agrisilvicultural,14,FALSE,,1,high,8,14,Caldas
75149,EPSG:4326,-75.55,5,Anne_Aol,,1574,5.99309,TRUE,2018,4,4,caldas.csv,grassland,9,silvopastoral,7,TRUE,2015,1,high,7,13,Caldas
74808,EPSG:4326,-75.55,5.05,Anne_Aol,,1636,16.24938,FALSE,2018,4,4,caldas.csv,,,,,,,,,,,Caldas
74467,EPSG:4326,-75.55,5.1,Anne_Aol,,1574,15.24894,TRUE,2018,4,4,caldas.csv,cropland,23,agrisilvicultural,10,TRUE,2015,1,high,8,14,Caldas
74126,EPSG:4326,-75.55,5.15,Anne_Aol,,1389,18.20318,TRUE,2018,4,4,caldas.csv,forest,27,agrisilvicultural,11,TRUE,2015,1,high,8,14,Caldas
73785,EPSG:4326,-75.55,5.2,Anne_Aol,,1281,8.65115,TRUE,2018,4,4,caldas.csv,forest,23,woodlots,10,TRUE,2014,1,high,8,14,Caldas
73444,EPSG:4326,-75.55,5.25,Anne_Aol,,1338,14.21084,TRUE,2018,4,4,caldas.csv,cropland,11,agrisilvicultural,8,TRUE,2014,1,medium,6,12,Caldas
73103,EPSG:4326,-75.55,5.3,Anne_Aol,,1301,14.77446,TRUE,2018,4,4,caldas.csv,forest,37,woodlots,13,TRUE,2014,1,high,8,14,Caldas
72762,EPSG:4326,-75.55,5.35,Anne_Aol,,1693,2.89047,TRUE,2018,4,3,caldas.csv,cropland,7,boundary_planting,7,TRUE,2014,1,high,7,13,Caldas
72421,EPSG:4326,-75.55,5.4,Anne_Aol,,1715,16.87346,TRUE,2018,4,3,caldas.csv,cropland,20,boundary_planting,10,TRUE,2014,1,high,8,14,Caldas
72080,EPSG:4326,-75.55,5.45,Anne_Aol,,1223,24.59308,TRUE,2018,4,3,caldas.csv,cropland,16,boundary_planting,9,TRUE,2014,1,high,7,13,Caldas
71739,EPSG:4326,-75.55,5.5,Anne_Aol,,1536,17.62029,TRUE,2018,4,3,caldas.csv,forest,40,none,1,TRUE,2014,14,high,8,14,Caldas
71398,EPSG:4326,-75.55,5.55,Anne_Aol,,1109,22.57054,TRUE,2018,4,3,caldas.csv,grassland,15,none,1,TRUE,2015,9,medium,6,12,Caldas
71057,EPSG:4326,-75.55,5.6,Anne_Aol,,1245,10.03385,TRUE,2018,4,3,caldas.csv,cropland,15,agrisilvicultural,9,TRUE,2015,1,high,8,14,Caldas
70716,EPSG:4326,-75.55,5.65,Anne_Aol,,1014,7.09202,TRUE,2018,4,3,caldas.csv,cropland,18,shadow_systems,9,TRUE,2015,1,high,8,14,Caldas
75832,EPSG:4326,-75.5,4.9,Anne_Aol,,2480,19.16722,TRUE,2018,4,5,caldas.csv,forest,32,none,1,FALSE,,12,high,8,14,Caldas
